Bin Center (keV),det00,err00,det01,err01,det02,err02,det03,err03,det04,err04,det05,err05,det10,err10,det11,err11,det12,err12,det13,err13,det14,err14,det15,err15,all,err
671.5,7.29799e-08,6.57083e-08,5.91642e-08,5.12377e-08,0,0,1.97214e-08,4.57222e-08,-9.8607e-09,3.88216e-08,-1.49339e-08,2.85963e-08,4.75911e-08,5.57115e-08,2.46518e-08,4.54556e-08,-2.46518e-08,1.10246e-08,-5.42339e-08,3.15696e-08,-2.95821e-08,2.95821e-08,1.49339e-08,4.64315e-08,1.04167e-07,1.54193e-07
672.5,-1.12277e-08,3.17566e-08,1.97214e-08,4.57222e-08,0,0,-3.94428e-08,1.39451e-08,-2.46518e-08,2.91683e-08,-5.47577e-08,1.65101e-08,-4.75911e-08,1.58637e-08,3.94428e-08,4.46462e-08,-2.95821e-08,2.95821e-08,0,3.81903e-08,1.97214e-08,4.57222e-08,-9.95595e-09,2.81597e-08,-1.48027e-07,1.19739e-07
673.5,1.12277e-08,4.27537e-08,9.8607e-09,3.75484e-08,0,0,-1.47911e-08,2.83227e-08,-1.97214e-08,9.8607e-09,3.48458e-08,3.62402e-08,-5.2879e-09,2.94418e-08,-2.46518e-08,1.10246e-08,-9.8607e-09,2.78903e-08,-3.45125e-08,2.99902e-08,3.94428e-08,4.46462e-08,-2.98679e-08,2.98679e-08,-4.93423e-08,1.13555e-07
674.5,-3.92968e-08,1.48528e-08,2.95821e-08,3.62305e-08,0,0,1.97214e-08,4.57222e-08,0,2.70046e-08,-4.97798e-09,2.77162e-08,-2.64395e-08,3.12836e-08,-1.47911e-08,2.83227e-08,-2.46518e-08,2.91683e-08,-8.87463e-08,2.09177e-08,1.97214e-08,3.68954e-08,2.98678e-08,3.65805e-08,-1.04167e-07,1.14871e-07
675.5,5.61384e-09,3.02314e-08,1.47911e-08,3.72233e-08,0,0,2.95821e-08,4.51874e-08,-2.46518e-08,1.10246e-08,-4.97798e-09,3.88792e-08,2.64395e-08,4.8752e-08,3.45125e-08,4.49176e-08,2.46518e-08,3.65645e-08,5.42339e-08,5.14744e-08,-2.46518e-08,1.10246e-08,1.99119e-08,3.72518e-08,1.69957e-07,1.375e-07
676.5,1.12277e-08,4.27537e-08,-3.45125e-08,1.30445e-08,0,0,-9.8607e-09,2.78903e-08,-2.95821e-08,4.00544e-08,9.95595e-08,5.67576e-08,1.58637e-08,3.99228e-08,-4.93035e-09,2.7451e-08,-1.97214e-08,2.87486e-08,-9.8607e-09,2.78903e-08,1.08468e-07,5.57806e-08,1.49339e-08,3.75829e-08,1.5351e-07,1.37827e-07
677.5,-5.61383e-09,3.12565e-08,-2.46518e-08,3.97498e-08,0,0,-1.47911e-08,2.83227e-08,-5.91642e-08,3.19523e-08,2.98679e-08,4.56239e-08,5.2879e-09,4.06171e-08,-1.97214e-08,9.8607e-09,-3.45125e-08,1.30445e-08,8.3816e-08,5.68596e-08,-3.45125e-08,2.99902e-08,2.98678e-08,3.65805e-08,-4.93423e-08,1.28459e-07
678.5,-5.61384e-08,1.77525e-08,1.47911e-08,3.72233e-08,0,0,-4.93035e-09,3.85073e-08,-4.93035e-09,3.85073e-08,1.99119e-08,3.72518e-08,-3.70153e-08,1.39905e-08,-3.45125e-08,1.30445e-08,-4.93035e-09,3.85073e-08,2.95821e-08,3.62305e-08,-3.94428e-08,3.03927e-08,1.49339e-08,5.3845e-08,-1.04167e-07,1.26097e-07
679.5,-2.80692e-08,3.32119e-08,5.91642e-08,5.12377e-08,0,0,4.93035e-09,3.78707e-08,9.8607e-09,3.75484e-08,-1.99119e-08,2.90263e-08,4.23032e-08,4.7884e-08,4.93035e-09,2.65508e-08,1.97214e-08,3.68954e-08,-3.45125e-08,2.99902e-08,9.8607e-09,4.62508e-08,-4.48018e-08,1.49339e-08,2.74124e-08,1.33732e-07
680.5,2.80692e-08,4.16333e-08,-3.45125e-08,1.30445e-08,0,0,1.97214e-08,4.57222e-08,1.47911e-08,4.59873e-08,1.42109e-15,3.85592e-08,7.40306e-08,5.44423e-08,1.47911e-08,4.59873e-08,2.46518e-08,4.54556e-08,2.46518e-08,3.65645e-08,-5.91642e-08,1.70792e-08,5.47577e-08,4.42452e-08,1.69957e-07,1.47008e-07
